TXN_ID,SENDER_ACCOUNT_NUMBER,RECEIVER_ACCOUNT_NUMBER,AMOUNT,CONDITIONS,TIMESTAMP
TXN_d94e0fbaa455dd11a24f5b3391f4811bae245e4899c75d4a7f73241c2f8c2ef3,20_EHM,135_WPM,2000,79_TKL__HAS__2000____AND____147_YUH__HAS__2000____AND____114_BZV__HAS__2000____AND____141_DZB__HAS__2000,2022-12-21 22:42:26.863257
TXN_1ba285d521eb07e4c90a12dff0b16151e46abe1974a269190dacd73d361876c2,113_RQM,57_MKB,2000,147_YUH__HAS__2000____AND____5_SPP__HAS__2000____AND____23_HNT__HAS__2000____AND____2_OBC__HAS__2000,2022-12-21 22:42:26.863498
TXN_fb10a8eb230c6de4fb7e26e85f663e33b83e67189aa15154bd778c2749923c98,131_FMZ,15_UKP,2000,13_LMN__HAS__2000____AND____17_OYT__HAS__2000____AND____143_JNJ__HAS__2000____AND____23_HNT__HAS__2000,2022-12-21 22:42:26.863765
TXN_8f152ab687506680d0dd144fc6a6e8cb02bc95eec590586df7f240576cdc07e6,8_MGQ,129_GDC,2000,62_WAB__HAS__2000____AND____142_FNA__HAS__2000____AND____110_QYL__HAS__2000____AND____68_FKN__HAS__2000,2022-12-21 22:42:26.864019
TXN_9e919f3f2873c0910e797086aff9fb11c7abd5d7ad9c7b2aa79b2d9cbccabf2d,140_NCR,102_AVF,2000,110_QYL__HAS__2000____AND____1_HGK__HAS__2000____AND____128_HWK__HAS__2000____AND____117_GQK__HAS__2000,2022-12-21 22:42:26.864284
TXN_5e4253b98dd2baff7986670442eb855d83e6c29216d329e94b7f32326c2d144c,107_NUM,41_HRJ,2000,8_MGQ__HAS__2000____AND____135_WPM__HAS__2000____AND____147_YUH__HAS__2000____AND____28_SOB__HAS__2000,2022-12-21 22:42:26.864546
TXN_c1f2d4af3e169e71f8ea0c71149750230a2b2266efa15401d4a49f9b6d210cee,110_QYL,32_DCL,2000,112_XGI__HAS__2000____AND____82_LCS__HAS__2000____AND____69_DZY__HAS__2000____AND____57_MKB__HAS__2000,2022-12-21 22:42:26.864818
TXN_3a12b2e53ef542f5e78f45cd731b91edbf96103cd0b219845ba213a1dc1591ea,118_HJG,52_HTU,2000,106_TOB__HAS__2000____AND____72_BTC__HAS__2000____AND____93_NVU__HAS__2000____AND____128_HWK__HAS__2000,2022-12-21 22:42:26.865088
TXN_d66c4d9c3f3f8d1976be61f8dc83e4e991ca3ae5f90c9478371e75d4d36246ea,30_WIY,138_OPP,2000,47_QAO__HAS__2000____AND____52_HTU__HAS__2000____AND____133_YMO__HAS__2000____AND____80_LBQ__HAS__2000,2022-12-21 22:42:26.865335
TXN_d1ad3ef6ba1d157d8ff278ed6a6f530fb8c3762ba3c290e003844ae36d8c04d5,142_FNA,19_GOC,2000,51_SSP__HAS__2000____AND____94_FWT__HAS__2000____AND____35_CVG__HAS__2000____AND____34_VJF__HAS__2000,2022-12-21 22:42:26.865577
TXN_91a26cc4fb0d07d52142c7ff12fdf76d990d2b5e00836dcb4cd3f19ea96425a5,53_ORI,53_ORI,2000,88_EUW__HAS__2000____AND____127_ONO__HAS__2000____AND____65_ZIF__HAS__2000____AND____106_TOB__HAS__2000,2022-12-21 22:42:26.865821
TXN_b4aaceb68d6f9e70858395f2ed2ff9f049cffcb379698ca114be1602676ec6c7,112_XGI,40_UMC,2000,107_NUM__HAS__2000____AND____143_JNJ__HAS__2000____AND____59_JYF__HAS__2000____AND____29_AII__HAS__2000,2022-12-21 22:42:26.866064
TXN_51adb84b6bcae79bc9f83bb7ce255265d67205d5dbce61446911d5cac0a589d9,3_CBN,3_CBN,2000,82_LCS__HAS__2000____AND____29_AII__HAS__2000____AND____132_MAD__HAS__2000____AND____51_SSP__HAS__2000,2022-12-21 22:42:26.866310
TXN_ae88a0b1b2fd43d91da6c6dc5bed4def329c2866898fbc12802b43b88d0c73ee,67_POK,93_NVU,2000,139_LHM__HAS__2000____AND____128_HWK__HAS__2000____AND____94_FWT__HAS__2000____AND____99_WTP__HAS__2000,2022-12-21 22:42:26.866557
TXN_2b49c1ba17aa8d7fa7d39b1fa2c377b938a5a0477f021bec82fb8da583f18b8b,56_NJA,51_SSP,2000,83_FYD__HAS__2000____AND____7_FPV__HAS__2000____AND____100_SNZ__HAS__2000____AND____75_GNH__HAS__2000,2022-12-21 22:42:26.866797
TXN_37016077a97cf3f5dc1ff1aba5229c5dfa492c2128bf8fbd02732561c1d806bd,21_QAZ,21_QAZ,2000,3_CBN__HAS__2000____AND____12_LHC__HAS__2000____AND____41_HRJ__HAS__2000____AND____92_OAA__HAS__2000,2022-12-21 22:42:26.867035
TXN_73bfccc1cad96073763c3a75b98d46e1bac17abfc69fac302e3c98e21074b926,13_LMN,61_ESH,2000,30_WIY__HAS__2000____AND____81_ORK__HAS__2000____AND____140_NCR__HAS__2000____AND____19_GOC__HAS__2000,2022-12-21 22:42:26.867277
TXN_cfc102e5eced1e20cbf577d9304a7db6b304cd2ab51f8cbfc528557f75d44cf2,55_DSF,41_HRJ,2000,136_MGD__HAS__2000____AND____10_BWT__HAS__2000____AND____59_JYF__HAS__2000____AND____121_HPV__HAS__2000,2022-12-21 22:42:26.867611
TXN_a1c3cd444357bc86dfcec6371770a6df04e5a6cfe1c9f079f168bcdc7abbeda2,99_WTP,47_QAO,2000,88_EUW__HAS__2000____AND____23_HNT__HAS__2000____AND____64_SHK__HAS__2000____AND____27_ISA__HAS__2000,2022-12-21 22:42:26.867882
TXN_121b07334352e1dfb524955364c9dc400061b9e07ef271e98b3c7afbe19782c5,135_WPM,34_VJF,2000,61_ESH__HAS__2000____AND____8_MGQ__HAS__2000____AND____80_LBQ__HAS__2000____AND____39_BQI__HAS__2000,2022-12-21 22:42:26.868129
TXN_e6c316e91a72f55e63e2040c438a4e4ae468d0f27e5409b576294383d8d2a2ae,121_HPV,110_QYL,2000,105_QML__HAS__2000____AND____26_HAF__HAS__2000____AND____63_WHX__HAS__2000____AND____2_OBC__HAS__2000,2022-12-21 22:42:26.868388
TXN_029e6c0158cebfcaaf2b0952f4e73e9660aaf6940d3261813d31b2906c8b603a,147_YUH,121_HPV,2000,0_QWE__HAS__2000____AND____116_RGT__HAS__2000____AND____41_HRJ__HAS__2000____AND____39_BQI__HAS__2000,2022-12-21 22:42:26.868634
TXN_1c34d48d8b3f170e3f1c6e6bbd7ae079be7cd062a095dc27538ac81d7c59d1b7,96_FCG,78_GOV,2000,146_LWF__HAS__2000____AND____144_KQW__HAS__2000____AND____27_ISA__HAS__2000____AND____128_HWK__HAS__2000,2022-12-21 22:42:26.868879
TXN_3f9275f910cfa92efe1425d3badf4f3bf2ba2ce869827be21160cba3a65331fc,51_SSP,128_HWK,2000,15_UKP__HAS__2000____AND____6_NYZ__HAS__2000____AND____38_AYK__HAS__2000____AND____12_LHC__HAS__2000,2022-12-21 22:42:26.869120
TXN_d208340d18091e70e448421bde5f59d1f8c2e990c417ee243bf9dea94ea5210f,54_QIT,72_BTC,2000,8_MGQ__HAS__2000____AND____92_OAA__HAS__2000____AND____145_SGF__HAS__2000____AND____41_HRJ__HAS__2000,2022-12-21 22:42:26.869360
TXN_d29d485a7347f2e76d1162c7e23b0a6a60bd7bca044243bed15516f93cacdfc2,46_TKE,69_DZY,2000,23_HNT__HAS__2000____AND____80_LBQ__HAS__2000____AND____93_NVU__HAS__2000____AND____87_EKW__HAS__2000,2022-12-21 22:42:26.869600
TXN_0f68452a33d7172e318c9a8fa7d93126dbd20f07ea3fda858d3ef5dd30ee4357,125_HKM,98_NHU,2000,10_BWT__HAS__2000____AND____54_QIT__HAS__2000____AND____107_NUM__HAS__2000____AND____34_VJF__HAS__2000,2022-12-21 22:42:26.869838
TXN_30b068f46fbe70f6d174cf8d804f7d6798bb54f9a07e94a8a86ca8385c6c7b52,89_FYG,56_NJA,2000,14_KSP__HAS__2000____AND____135_WPM__HAS__2000____AND____81_ORK__HAS__2000____AND____23_HNT__HAS__2000,2022-12-21 22:42:26.870080
TXN_9cc2cd2ef9a1a5e7dc6839a50d0e61fc017b155e3db67f55994f5ffb5199a4d3,60_NKP,76_RPI,2000,125_HKM__HAS__2000____AND____70_TTY__HAS__2000____AND____53_ORI__HAS__2000____AND____21_QAZ__HAS__2000,2022-12-21 22:42:26.870335
TXN_0d5c7e406df585c5ed7a646365a808958a8697eed4785bcf032dc25a2b267d45,103_MKN,88_EUW,2000,96_FCG__HAS__2000____AND____140_NCR__HAS__2000____AND____116_RGT__HAS__2000____AND____114_BZV__HAS__2000,2022-12-21 22:42:26.870593
TXN_226937e10956a238528b38e739970e5533573d171ffb16132e97013f1a71204b,95_TJL,39_BQI,2000,141_DZB__HAS__2000____AND____80_LBQ__HAS__2000____AND____5_SPP__HAS__2000____AND____54_QIT__HAS__2000,2022-12-21 22:42:26.870834
TXN_87985a99f8b8140eab183fe5f0cfce95dcea1edffdbe423a76e5520762f2dda0,14_KSP,42_LPN,2000,107_NUM__HAS__2000____AND____98_NHU__HAS__2000____AND____80_LBQ__HAS__2000____AND____103_MKN__HAS__2000,2022-12-21 22:42:26.871075
TXN_ddb14000accc166b5696f26f4cb561695e18b653c96db347b93caae6687ae592,7_FPV,97_RAJ,2000,99_WTP__HAS__2000____AND____147_YUH__HAS__2000____AND____81_ORK__HAS__2000____AND____118_HJG__HAS__2000,2022-12-21 22:42:26.871316
TXN_7844cb5d06be2a4f9efc63523a5a9eda99f6572cb90f58172ffbd78d83728b19,101_SWG,37_LTW,2000,46_TKE__HAS__2000____AND____66_YAU__HAS__2000____AND____129_GDC__HAS__2000____AND____102_AVF__HAS__2000,2022-12-21 22:42:26.871556
TXN_ee3be931b208ad6a038154af6d6f6d537ad56a811e38f9200cdacde5e3f67c43,38_AYK,58_QIB,2000,81_ORK__HAS__2000____AND____109_KKZ__HAS__2000____AND____20_EHM__HAS__2000____AND____8_MGQ__HAS__2000,2022-12-21 22:42:26.871798
TXN_46e240ba88fd1d577886000cba06c376c832e0058d148e44904f9b0ed131c5f8,137_UHO,120_JFF,2000,104_GYD__HAS__2000____AND____75_GNH__HAS__2000____AND____22_RIQ__HAS__2000____AND____102_AVF__HAS__2000,2022-12-21 22:42:26.872037
TXN_1eb143c4f98a9eaa6a56e46b9d82ddc1a10dec73e6df2f69eac0fc0b97a24d55,97_RAJ,3_CBN,2000,81_ORK__HAS__2000____AND____140_NCR__HAS__2000____AND____91_ZRS__HAS__2000____AND____40_UMC__HAS__2000,2022-12-21 22:42:26.872352
TXN_2910adc3323822a9c6eb001f79a83abaa12c76aa9c989185b4a5dd7d614f9fec,1_HGK,16_IMW,2000,1_HGK__HAS__2000____AND____86_MBT__HAS__2000____AND____136_MGD__HAS__2000____AND____130_OHI__HAS__2000,2022-12-21 22:42:26.872592
TXN_3c4c500123f6ea760fb883798260b8f0aa9e0c5cdb46ecd3960225163f7dc73a,119_MPP,72_BTC,2000,50_JRQ__HAS__2000____AND____77_WOW__HAS__2000____AND____132_MAD__HAS__2000____AND____131_FMZ__HAS__2000,2022-12-21 22:42:26.872835
TXN_e2d86046f7ccd2a2de2d0c18d41690c0c178c4cd1ccdb3bb0f9760693c9417a9,5_SPP,118_HJG,2000,41_HRJ__HAS__2000____AND____7_FPV__HAS__2000____AND____148_UZJ__HAS__2000____AND____136_MGD__HAS__2000,2022-12-21 22:42:26.873079
TXN_b0419b1c97c5e1cc7b30f465a011765bb93bf0dbb6684070616306a5fecfa394,14_KSP,128_HWK,2000,61_ESH__HAS__2000____AND____78_GOV__HAS__2000____AND____17_OYT__HAS__2000____AND____27_ISA__HAS__2000,2022-12-21 22:42:26.873319
TXN_31520dc06b895528ec6a8233b1f6f6b990a7d4cb8a308cbc80f3c96222222f37,111_KSW,62_WAB,2000,90_FKM__HAS__2000____AND____146_LWF__HAS__2000____AND____35_CVG__HAS__2000____AND____71_KQI__HAS__2000,2022-12-21 22:42:26.873557
TXN_be23857745b86d617d1409af13eb29e7f13294bbe3be1afc3944d2d37e1023dd,129_GDC,51_SSP,2000,15_UKP__HAS__2000____AND____145_SGF__HAS__2000____AND____6_NYZ__HAS__2000____AND____96_FCG__HAS__2000,2022-12-21 22:42:26.873798
TXN_a5ffd2cd8a4bf7a8858145bb605ccc5829e16af18ec5d62cc5cb70d6f3e36557,62_WAB,5_SPP,2000,46_TKE__HAS__2000____AND____40_UMC__HAS__2000____AND____25_AWW__HAS__2000____AND____38_AYK__HAS__2000,2022-12-21 22:42:26.874056
TXN_30fc2d0c469ee09a440ad672463d30f7bebfcf5a099ab42820d7a8a93cd466ae,89_FYG,4_JEY,2000,111_KSW__HAS__2000____AND____104_GYD__HAS__2000____AND____51_SSP__HAS__2000____AND____101_SWG__HAS__2000,2022-12-21 22:42:26.874297
TXN_573ee74a8e073852ade2d09bdd3d3c2470b9d055e30285b6369bf4fa491f3320,47_QAO,145_SGF,2000,52_HTU__HAS__2000____AND____88_EUW__HAS__2000____AND____36_GAN__HAS__2000____AND____14_KSP__HAS__2000,2022-12-21 22:42:26.874533
TXN_4156d7e8d891f7156878997c8c9045e8be96bbc2e6f078bd0ffe51418167a1f3,102_AVF,33_HXN,2000,16_IMW__HAS__2000____AND____59_JYF__HAS__2000____AND____49_WBG__HAS__2000____AND____30_WIY__HAS__2000,2022-12-21 22:42:26.874771
TXN_4e76cbaeb3f4b2f37d86bd09f694956a0603045ede6650fd934b11a6e24c0008,142_FNA,125_HKM,2000,78_GOV__HAS__2000____AND____7_FPV__HAS__2000____AND____14_KSP__HAS__2000____AND____87_EKW__HAS__2000,2022-12-21 22:42:26.875021
TXN_6323bcc0991b5f2ef4603abd9cc793a7f69cbc5354d17263b4f12c25ddaf9980,57_MKB,60_NKP,2000,107_NUM__HAS__2000____AND____124_BRL__HAS__2000____AND____100_SNZ__HAS__2000____AND____14_KSP__HAS__2000,2022-12-21 22:42:26.875300
TXN_be41ad4dd8c6b2fdd482b60c48d61ce7c61eae6d2323d6c7eb7377262dd7dcb9,106_TOB,0_QWE,2000,65_ZIF__HAS__2000____AND____91_ZRS__HAS__2000____AND____58_QIB__HAS__2000____AND____99_WTP__HAS__2000,2022-12-21 22:42:26.875539
TXN_bf6def5f008d21d48d4cd6111361abda58f899a08af708ca275468a89b6f72d6,83_FYD,93_NVU,2000,124_BRL__HAS__2000____AND____70_TTY__HAS__2000____AND____134_GIC__HAS__2000____AND____123_LOV__HAS__2000,2022-12-21 22:42:26.875778
TXN_261f480afb57deac7b874c46e9016cc7148ac0ecaecb797d5d08d7c5ba6f8906,73_OHW,113_RQM,2000,60_NKP__HAS__2000____AND____98_NHU__HAS__2000____AND____95_TJL__HAS__2000____AND____91_ZRS__HAS__2000,2022-12-21 22:42:26.876017
TXN_85af7ef9b3c353803fa36572fb1546af765df08b3b4894cf3859054ae649103e,142_FNA,22_RIQ,2000,39_BQI__HAS__2000____AND____127_ONO__HAS__2000____AND____71_KQI__HAS__2000____AND____110_QYL__HAS__2000,2022-12-21 22:42:26.876255
TXN_2c5adeef0efb966e773e43ccc98b1fdbf3de029126d9a48a38359de0f34784b5,99_WTP,90_FKM,2000,16_IMW__HAS__2000____AND____77_WOW__HAS__2000____AND____66_YAU__HAS__2000____AND____72_BTC__HAS__2000,2022-12-21 22:42:26.876506
TXN_7b249cedb06605e3aeae8098e7796046e6ac931688e46220070ab0a55a86a475,122_MXT,114_BZV,2000,146_LWF__HAS__2000____AND____64_SHK__HAS__2000____AND____94_FWT__HAS__2000____AND____31_VVQ__HAS__2000,2022-12-21 22:42:26.876818
TXN_db94f53f25a98c2de05d0206936706dc2149203fa4651fc511fe3257df23e645,60_NKP,114_BZV,2000,94_FWT__HAS__2000____AND____24_KGT__HAS__2000____AND____77_WOW__HAS__2000____AND____93_NVU__HAS__2000,2022-12-21 22:42:26.877059
TXN_3bc3eeb9fc46a00b71693c914ef39501e536fb2b26acb309dc9355624d85d811,9_RHA,109_KKZ,2000,35_CVG__HAS__2000____AND____39_BQI__HAS__2000____AND____122_MXT__HAS__2000____AND____140_NCR__HAS__2000,2022-12-21 22:42:26.877295
TXN_2567ec7d2f11af9ada25a3e252fc97df214c99bf7b7c1923dc04f78d9212999e,109_KKZ,66_YAU,2000,13_LMN__HAS__2000____AND____50_JRQ__HAS__2000____AND____1_HGK__HAS__2000____AND____2_OBC__HAS__2000,2022-12-21 22:42:26.877531
TXN_a1767e38545abd2ce0c536bb4327bfd57a6ca872d3476f2c88bf7a93205d727c,32_DCL,16_IMW,2000,134_GIC__HAS__2000____AND____134_GIC__HAS__2000____AND____128_HWK__HAS__2000____AND____104_GYD__HAS__2000,2022-12-21 22:42:26.877768
TXN_fea40fbd7e7ccd5dc374c139b8d730279b8cd22aff8d3a330bf68e34ff8b17f6,128_HWK,26_HAF,2000,2_OBC__HAS__2000____AND____29_AII__HAS__2000____AND____42_LPN__HAS__2000____AND____69_DZY__HAS__2000,2022-12-21 22:42:26.878012
TXN_3ec8bb2ff39787ac23e90031d53ec795f75f584b3f4d941b086da2e6cf27a451,142_FNA,60_NKP,2000,35_CVG__HAS__2000____AND____79_TKL__HAS__2000____AND____2_OBC__HAS__2000____AND____143_JNJ__HAS__2000,2022-12-21 22:42:26.878340
TXN_902e41dc7250f0da92ad51e4cf227d0c77c59ccf82c19a2ae11227ef9cc84e57,52_HTU,41_HRJ,2000,42_LPN__HAS__2000____AND____73_OHW__HAS__2000____AND____115_CXV__HAS__2000____AND____117_GQK__HAS__2000,2022-12-21 22:42:26.878620
TXN_9c709c69a9eec6d3a912b3b5bd59a8452056046ff6bf0f77938e1e12e7099ea6,35_CVG,126_LTW,2000,26_HAF__HAS__2000____AND____94_FWT__HAS__2000____AND____97_RAJ__HAS__2000____AND____33_HXN__HAS__2000,2022-12-21 22:42:26.878866
TXN_29136fc5bb75823feb2e9d37210a15b5b72424932a6192482d6aea918277fabe,98_NHU,64_SHK,2000,1_HGK__HAS__2000____AND____3_CBN__HAS__2000____AND____79_TKL__HAS__2000____AND____82_LCS__HAS__2000,2022-12-21 22:42:26.879107
TXN_dc37d49ad30598bce5ac9f10226ebbb10095782af7a02f88a13048c44d483531,128_HWK,83_FYD,2000,25_AWW__HAS__2000____AND____110_QYL__HAS__2000____AND____71_KQI__HAS__2000____AND____35_CVG__HAS__2000,2022-12-21 22:42:26.879353
TXN_8ba60b2813e95f2c541f16400445438876a2eb474246eada43bd33395727488f,129_GDC,104_GYD,2000,148_UZJ__HAS__2000____AND____131_FMZ__HAS__2000____AND____123_LOV__HAS__2000____AND____85_TJC__HAS__2000,2022-12-21 22:42:26.879598
TXN_aabb517d50c56f87b9ebed9b1822e8554b87ce106d86685ae870c8062edabbe7,22_RIQ,50_JRQ,2000,36_GAN__HAS__2000____AND____23_HNT__HAS__2000____AND____38_AYK__HAS__2000____AND____71_KQI__HAS__2000,2022-12-21 22:42:26.879838
TXN_cfc764224608ee360710004829c488f79057cf02c968ab090bf71d28f68b3bcc,42_LPN,15_UKP,2000,142_FNA__HAS__2000____AND____136_MGD__HAS__2000____AND____76_RPI__HAS__2000____AND____95_TJL__HAS__2000,2022-12-21 22:42:26.880078
TXN_babac85f77c8c1f16d1400ec58e826f963f2a56f47a084fc9f31d5b54097fac6,95_TJL,16_IMW,2000,46_TKE__HAS__2000____AND____60_NKP__HAS__2000____AND____124_BRL__HAS__2000____AND____76_RPI__HAS__2000,2022-12-21 22:42:26.880315
TXN_c7cb7a82728d022a2ff2bc0dbf3104befae9abace683dee0ed862d7366599c24,53_ORI,43_SJV,2000,68_FKN__HAS__2000____AND____135_WPM__HAS__2000____AND____91_ZRS__HAS__2000____AND____94_FWT__HAS__2000,2022-12-21 22:42:26.880554
TXN_1da315e41673ca8eed32ff3f6bbce41df779085e7a8aa8815721c48ce2b6bbe5,13_LMN,48_PRN,2000,132_MAD__HAS__2000____AND____121_HPV__HAS__2000____AND____62_WAB__HAS__2000____AND____73_OHW__HAS__2000,2022-12-21 22:42:26.880790
TXN_1c25a7a3186a8c9a11c334e4c1f07b0d27974dfa2d2c07b719e40f6b69728f3a,85_TJC,11_GZG,2000,87_EKW__HAS__2000____AND____96_FCG__HAS__2000____AND____129_GDC__HAS__2000____AND____98_NHU__HAS__2000,2022-12-21 22:42:26.881037
TXN_0725945d9cd75063dc48197ae54c1c91381a43193dd3c4e3bf2f8d3d54fceef6,37_LTW,64_SHK,2000,22_RIQ__HAS__2000____AND____53_ORI__HAS__2000____AND____94_FWT__HAS__2000____AND____67_POK__HAS__2000,2022-12-21 22:42:26.881284
TXN_8d8bd85299fb589d9e1a3c992a166c9816bf3e300c8ab4d0dce9c7cfe0c1b6c0,131_FMZ,131_FMZ,2000,39_BQI__HAS__2000____AND____146_LWF__HAS__2000____AND____43_SJV__HAS__2000____AND____95_TJL__HAS__2000,2022-12-21 22:42:26.881593
TXN_d7216dcc5ebc599b0b40d02e5f304626cf52e18367f10dfc4b3210a5149c6f75,39_BQI,120_JFF,2000,138_OPP__HAS__2000____AND____47_QAO__HAS__2000____AND____127_ONO__HAS__2000____AND____62_WAB__HAS__2000,2022-12-21 22:42:26.881833
TXN_4fd2924acb9de6fe9592e4c49d1e329ebce25b2e9af569e3834641839df3d711,84_FXM,41_HRJ,2000,82_LCS__HAS__2000____AND____57_MKB__HAS__2000____AND____65_ZIF__HAS__2000____AND____70_TTY__HAS__2000,2022-12-21 22:42:26.882079
TXN_0e4f1d5470c9b0eb36cd9943395531bd99b6ca432c3ee181deb83006aa8dae30,63_WHX,34_VJF,2000,59_JYF__HAS__2000____AND____8_MGQ__HAS__2000____AND____15_UKP__HAS__2000____AND____68_FKN__HAS__2000,2022-12-21 22:42:26.882340
TXN_4fd20e946c74db00583749e54227a3ab3e642c53f0e7353b4b2e9d626686d983,76_RPI,52_HTU,2000,78_GOV__HAS__2000____AND____25_AWW__HAS__2000____AND____88_EUW__HAS__2000____AND____8_MGQ__HAS__2000,2022-12-21 22:42:26.882582
TXN_13aa067219cb254b4a8fe2ea37ea83d2e4ed7f38747bf8bc44c6bc29b85832d1,122_MXT,39_BQI,2000,98_NHU__HAS__2000____AND____48_PRN__HAS__2000____AND____121_HPV__HAS__2000____AND____142_FNA__HAS__2000,2022-12-21 22:42:26.882822
TXN_8591e9953e3c1bfa185fc925a6040ec70e521311a2922f2d7a057a8d287e3842,80_LBQ,77_WOW,2000,127_ONO__HAS__2000____AND____5_SPP__HAS__2000____AND____121_HPV__HAS__2000____AND____119_MPP__HAS__2000,2022-12-21 22:42:26.883060
TXN_84fcf091b921c43f15e82eb7ecf974a8a978b3091d9bee133e09a7c405ca91d2,30_WIY,116_RGT,2000,104_GYD__HAS__2000____AND____127_ONO__HAS__2000____AND____44_LDJ__HAS__2000____AND____134_GIC__HAS__2000,2022-12-21 22:42:26.883325
TXN_4632365053dec00f317043d43c194ce23d267faffcb4a055e15b0a29eb7f6ab4,96_FCG,55_DSF,2000,106_TOB__HAS__2000____AND____111_KSW__HAS__2000____AND____33_HXN__HAS__2000____AND____55_DSF__HAS__2000,2022-12-21 22:42:26.883618
TXN_c104b4cf0fb8b5bba0d46ac45f65e65e2ae150abe8f33d0a793b1904d1fc29c8,120_JFF,16_IMW,2000,100_SNZ__HAS__2000____AND____36_GAN__HAS__2000____AND____143_JNJ__HAS__2000____AND____126_LTW__HAS__2000,2022-12-21 22:42:26.883868
TXN_18b49788b84dfd24a0f32ecce8400decbdb33de0601198b340ccf7d4ec7a2d82,114_BZV,4_JEY,2000,33_HXN__HAS__2000____AND____132_MAD__HAS__2000____AND____10_BWT__HAS__2000____AND____120_JFF__HAS__2000,2022-12-21 22:42:26.884151
TXN_b156d4d337117e3dbad83f8e8d9ac0681a4545adc3c74a2785f74b679eefa928,51_SSP,119_MPP,2000,69_DZY__HAS__2000____AND____137_UHO__HAS__2000____AND____132_MAD__HAS__2000____AND____61_ESH__HAS__2000,2022-12-21 22:42:26.884492
TXN_5159093e7ef71a9b438a4a0017fd9f12ac5f462415fceaf6820ec5fc71b217ef,11_GZG,27_ISA,2000,129_GDC__HAS__2000____AND____113_RQM__HAS__2000____AND____66_YAU__HAS__2000____AND____20_EHM__HAS__2000,2022-12-21 22:42:26.884764
TXN_eba8791917d8484a99bbe06a7630c3459d71a0dbbe82672a62d1799bf7a83c3e,52_HTU,22_RIQ,2000,14_KSP__HAS__2000____AND____91_ZRS__HAS__2000____AND____94_FWT__HAS__2000____AND____94_FWT__HAS__2000,2022-12-21 22:42:26.885036
TXN_1806a47bdfe3a826299b6e4591d5ebb1be77964ca2509aa39491161a48f65e42,136_MGD,140_NCR,2000,148_UZJ__HAS__2000____AND____118_HJG__HAS__2000____AND____19_GOC__HAS__2000____AND____0_QWE__HAS__2000,2022-12-21 22:42:26.885332
TXN_e94a5a6af65aa358be4eaee9281acead2a4aae3b5ae8ee20fd7be20fff2167c9,98_NHU,146_LWF,2000,80_LBQ__HAS__2000____AND____110_QYL__HAS__2000____AND____111_KSW__HAS__2000____AND____99_WTP__HAS__2000,2022-12-21 22:42:26.885609
TXN_f6b7e131e1b816912e4fbc99193f0cc709c5708608c9538e17f42f0dfb596db2,132_MAD,102_AVF,2000,30_WIY__HAS__2000____AND____36_GAN__HAS__2000____AND____67_POK__HAS__2000____AND____28_SOB__HAS__2000,2022-12-21 22:42:26.885861
TXN_3267b8a4a924e6176e19f7080cef739cba64526a3aac4fa2508198cb20799d6c,62_WAB,23_HNT,2000,28_SOB__HAS__2000____AND____141_DZB__HAS__2000____AND____107_NUM__HAS__2000____AND____142_FNA__HAS__2000,2022-12-21 22:42:26.886112
TXN_23b4b7a340570b7ca9965dcf2f24c035747a7a10d7b13c5b3af3475e1487e92d,82_LCS,134_GIC,2000,102_AVF__HAS__2000____AND____112_XGI__HAS__2000____AND____43_SJV__HAS__2000____AND____88_EUW__HAS__2000,2022-12-21 22:42:26.886367
TXN_f25b406c611a7578d7e61277af0cc8ce5101e3696b3c3a4eaa52f7a318c7da03,19_GOC,84_FXM,2000,5_SPP__HAS__2000____AND____142_FNA__HAS__2000____AND____73_OHW__HAS__2000____AND____104_GYD__HAS__2000,2022-12-21 22:42:26.886683
TXN_7e0feed0601580ed9eaccb83e74ba1711787567b711c25053c6c3dd8809ccd84,45_IQA,97_RAJ,2000,33_HXN__HAS__2000____AND____122_MXT__HAS__2000____AND____129_GDC__HAS__2000____AND____22_RIQ__HAS__2000,2022-12-21 22:42:26.886946
TXN_86a8d10869ebf686d1c270a0ec7a60118445bf25b1a25c84b81053387ca1104f,121_HPV,144_KQW,2000,30_WIY__HAS__2000____AND____132_MAD__HAS__2000____AND____137_UHO__HAS__2000____AND____11_GZG__HAS__2000,2022-12-21 22:42:26.887201
TXN_174617ee450ce9aafdd1c3c3a7a468829791767f137869a3dd2c3d2efb41e713,145_SGF,134_GIC,2000,132_MAD__HAS__2000____AND____6_NYZ__HAS__2000____AND____132_MAD__HAS__2000____AND____46_TKE__HAS__2000,2022-12-21 22:42:26.887446
TXN_7a90ed88351812480843778dfe14b295e7678ce582f5b12b693667337d3513df,137_UHO,120_JFF,2000,138_OPP__HAS__2000____AND____47_QAO__HAS__2000____AND____46_TKE__HAS__2000____AND____79_TKL__HAS__2000,2022-12-21 22:42:26.887690
TXN_cb7fb28d0a697b8f8e45cea3b98bc1b28878ca8a0748a6df459fa8ca152e7ada,54_QIT,112_XGI,2000,49_WBG__HAS__2000____AND____148_UZJ__HAS__2000____AND____122_MXT__HAS__2000____AND____106_TOB__HAS__2000,2022-12-21 22:42:26.887934
TXN_a6981805aea00c8d4af677f38cda26a4c5ad50be43116da7dc2a0a15c9c5031e,14_KSP,100_SNZ,2000,69_DZY__HAS__2000____AND____15_UKP__HAS__2000____AND____143_JNJ__HAS__2000____AND____50_JRQ__HAS__2000,2022-12-21 22:42:26.888176
